subquestion_index,dimension,field,gt_atom_index,gt_source,best_model_atom_index,best_score,matched
1,D1,outcomes,1,,1,0.660618,True
1,D1,outcomes,2,,1,0.487997,True
1,D1,outcomes,3,,1,0.244345,False
1,D1,outcomes,4,,1,0.319166,False
1,D1,outcomes,5,,1,0.378047,False
1,D1,outcomes,6,,1,0.378047,False
1,D3,arguments,1,,1,0.548486,True
1,D3,arguments,2,,1,0.315753,False
1,D3,arguments,3,,1,-0.022261,False
1,D3,arguments,4,,1,0.234659,False
1,D3,arguments,5,,1,0.259777,False
1,D3,arguments,6,,1,0.358990,False
1,D4,required_precondition_coverage,1,gt_precondition,1,0.551628,True
1,D4,required_precondition_coverage,2,gt_precondition,1,0.429863,False
1,D4,required_precondition_coverage,3,gt_precondition,1,0.235273,False
1,D4,required_precondition_coverage,4,gt_precondition,1,0.542960,True
1,D4,required_precondition_coverage,5,gt_precondition,1,0.468062,True
1,D4,required_precondition_coverage,6,gt_precondition,1,0.262935,False
1,D4,required_precondition_coverage,7,gt_precondition,1,0.195096,False
1,D4,required_precondition_coverage,8,gt_precondition,1,0.356698,False
2,D1,outcomes,1,,1,-0.038608,False
2,D1,outcomes,2,,1,0.406165,False
2,D1,outcomes,3,,1,0.024984,False
2,D1,outcomes,4,,1,0.263157,False
2,D3,arguments,1,,1,0.552195,True
2,D3,arguments,2,,1,0.354595,False
2,D3,arguments,3,,1,0.072868,False
2,D3,arguments,4,,1,0.653172,True
2,D4,required_precondition_coverage,1,previous_outcome,1,0.000000,False
2,D4,required_precondition_coverage,2,previous_outcome,1,0.000000,False
2,D4,required_precondition_coverage,3,previous_outcome,1,0.000000,False
2,D4,required_precondition_coverage,4,previous_outcome,1,0.000000,False
2,D4,required_precondition_coverage,5,previous_outcome,1,0.000000,False
2,D4,required_precondition_coverage,6,previous_outcome,1,0.000000,False
2,D4,required_precondition_coverage,7,gt_precondition,1,0.000000,False
2,D4,required_precondition_coverage,8,gt_precondition,1,0.000000,False
2,D4,required_precondition_coverage,9,gt_precondition,1,0.000000,False
2,D4,required_precondition_coverage,10,gt_precondition,1,0.000000,False
2,D4,required_precondition_coverage,11,gt_precondition,1,0.000000,False
2,D4,required_precondition_coverage,12,gt_precondition,1,0.000000,False
