subquestion_index,dimension,field,gt_atom_index,model_atom_index,gt_atom_path,model_atom_path,gt_source,embedding_score,score,matched,judge_used,judge_label,judge_confidence,judge_reason,judge_cache_key,judge_cache_hit,judge_error,gt_text,model_text
1,D1,outcomes,1,1,subquestions[1].atoms/list[1],subquestions[1].atoms/list[1],gt_atom,0.883019,1.000000,True,True,equivalent,1.000000,Same mathematical expression with identical notation.,6869b6d554db48d8e0980255fb21746ec2873ba00ce8f47431a648db1ae4338a,True,,"\[ \mathbb{E}[W_\tau] = 0, \]",E[W_τ] = 0
1,D3,arguments,1,1,subquestions[1].atoms/list[1],subquestions[1].atoms/list[1],gt_atom,-0.062874,-0.062874,False,False,,,,,,,Apply Doob's optional stopping theorem to $(W_t)_{t\geq 0}$ at $\tau$,Calculation
1,D4,required_precondition_coverage,1,1,assumption_global[1],subquestions[1].atoms/list[1],global_assumption,0.965468,0.500000,False,True,related_but_not_equivalent,0.800000,Model statement is stronger and includes an additional condition on τ.,5b0b0e750e1413a3221806584bac71222d677aa3a87670971451f5f1786a482f,False,,$W_t$ is a Brownian Motion.,τ is a bounded stopping time | W_t is a Brownian Motion
1,D4,required_precondition_coverage,2,1,subquestions[1].assumptions[1],subquestions[1].atoms/list[1],local_assumption,0.933150,1.000000,True,True,equivalent,1.000000,Same mathematical content with different wording.,7cc2a2ba54c777d395de6808e6b324dcb3ef6510771ba352438c89db98781032,False,,$\tau$ is a bounded stopping time,τ is a bounded stopping time | W_t is a Brownian Motion
1,D4,required_precondition_coverage,3,1,subquestions[1].atoms/list[1].preconditions[1],subquestions[1].atoms/list[1],gt_precondition,0.735898,0.000000,False,True,unrelated,0.800000,"The model statement mentions a stopping time τ, which is not present in the ground-truth statement.",eeb0ec2f5779adb3635d016334c1690da0dd3ef461d9ed95779f8d6e3606402d,False,,$(W_t)_{t\geq 0}$ is a martingale.,τ is a bounded stopping time | W_t is a Brownian Motion
1,D4,required_precondition_coverage,4,1,subquestions[1].atoms/list[1].preconditions[2],subquestions[1].atoms/list[1],gt_precondition,0.927608,1.000000,True,True,equivalent,1.000000,Same definition with additional context.,94c9d105b857bc574a5dd48aad4e6e58af7acd20c5ce1b5390043a620c5b95df,False,,$\tau$ is a bounded stopping time.,τ is a bounded stopping time | W_t is a Brownian Motion
2,D1,outcomes,1,1,subquestions[2].atoms/list[1],subquestions[2].atoms/list[1],gt_atom,0.811314,0.000000,False,True,unrelated,0.000000,Different mathematical expression for expected value of squared process.,6c1c2b06a6e752e32e8b00cc5ecb0616f826081bc51b4eb9a7b2bca44ee1cd85,False,,\[ \mathbb{E}[W_\tau^2] = \mathbb{E}[\tau]. \],The expected value of $W_\tau^2$ is $\mu^2 (t^2 + 2\mu \sigma t + 1)$
2,D3,arguments,1,1,subquestions[2].atoms/list[1],subquestions[2].atoms/list[1],gt_atom,-0.040596,-0.040596,False,False,,,,,,,Apply Doob's optional stopping theorem to $(W_t^2-t)_{t\geq 0}$ at $\tau$,Calculation
2,D4,required_precondition_coverage,1,1,assumption_global[1],subquestions[2].atoms/list[1],global_assumption,0.348656,0.000000,False,True,unrelated,0.000000,"The model statement mentions a stopping time, which is not relevant to the definition of Brownian Motion.",ea2eaed920938f4c36c0506f21624673a819194bf88ae1c23b93b57f3e909041,True,,$W_t$ is a Brownian Motion.,When $\tau$ is a bounded stopping time
2,D4,required_precondition_coverage,2,1,subquestions[2].assumptions[1],subquestions[2].atoms/list[1],local_assumption,0.975164,1.000000,True,True,equivalent,1.000000,Same mathematical content with different wording.,2340e7cdfce4de8011756517749bb516a846a625fcedba1c8158d5366c9b0ac9,True,,$\tau$ is a bounded stopping time,When $\tau$ is a bounded stopping time
2,D4,required_precondition_coverage,3,1,subquestions[1].atoms/list[1].outcomes[1],subquestions[2].atoms/list[1],previous_outcome,0.452245,0.000000,False,True,unrelated,0.000000,Model statement introduces a new condition on stopping time τ.,f30e7b46028f1e0ba915da63a238b66b5ee8e60d10e3f7dc03533b2b8f4fc7b6,True,,"\[ \mathbb{E}[W_\tau] = 0, \]",When $\tau$ is a bounded stopping time
2,D4,required_precondition_coverage,4,1,subquestions[2].atoms/list[1].preconditions[1],subquestions[2].atoms/list[1],gt_precondition,0.341598,0.000000,False,True,unrelated,0.000000,"The model statement is about a stopping time, while the ground-truth statement concerns a martingale property.",4e280d2752db29cdd2d02b04b34c1325b8212b2bd9ab2fc74d9f116b27b7100b,True,,$(W_t^2-t)_{t\geq 0}$ is a martingale.,When $\tau$ is a bounded stopping time
2,D4,required_precondition_coverage,5,1,subquestions[2].atoms/list[1].preconditions[2],subquestions[2].atoms/list[1],gt_precondition,0.968297,1.000000,True,True,equivalent,1.000000,Same definition of bounded stopping time.,3d3143771700b071d61a01f225b2e03d0a17d3230b8530af4f2e41286325709f,True,,$\tau$ is a bounded stopping time.,When $\tau$ is a bounded stopping time
