subquestion_index,dimension,field,gt_atom_index,gt_source,best_model_atom_index,best_score,matched
1,D1,outcomes,1,,2,0.547739,True
1,D3,arguments,1,,1,0.449831,False
1,D4,required_precondition_coverage,1,global_assumption,1,0.377229,False
1,D4,required_precondition_coverage,2,local_assumption,1,0.716768,True
1,D4,required_precondition_coverage,3,gt_precondition,2,0.384401,False
1,D4,required_precondition_coverage,4,gt_precondition,1,0.722034,True
2,D1,outcomes,1,,1,0.848603,True
2,D3,arguments,1,,1,0.428853,False
2,D4,required_precondition_coverage,1,global_assumption,1,0.411928,False
2,D4,required_precondition_coverage,2,local_assumption,1,0.726859,True
2,D4,required_precondition_coverage,3,previous_outcome,1,0.178447,False
2,D4,required_precondition_coverage,4,gt_precondition,1,0.142788,False
2,D4,required_precondition_coverage,5,gt_precondition,1,0.732968,True
