status,error,exercise,strategy,call1_model,language,variation,embedding_model,threshold,judge_model,judge_low_threshold,judge_high_threshold,ground_truth_subquestions,prediction_subquestions,D1_mean_best_score,D1_coverage,D1_precision,D1_f1,D2_mean_best_score,D2_coverage,D2_precision,D2_f1,D3_mean_best_score,D3_coverage,D3_precision,D3_f1,D4_order_score,D4_order_coverage,D4_strict_order_score,D4_total_constraints,D4_respected_constraints,D4_violated_constraints,D4_unmatched_constraints,overall_mean_score,overall_with_D4_score,prediction_path,ground_truth_path,output_dir
ok,,pc2_q1,self,deepseek-r1-7b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.375000,,,,2,2,0.424962,0.450000,1.000000,0.620690,0.306116,0.500000,1.000000,0.666667,0.452250,0.600000,1.000000,0.750000,1.000000,0.166667,0.166667,6,1,0,5,0.394443,0.337499,/home/xinyi.liang/dev_python/llmaths/project/outputs/call1/yaml/deepseek-r1-7b/en/baseline/pc2_q1_self.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc2_q1.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/direct_yaml/en/baseline/embedding_only/matrices/deepseek-r1-7b/pc2_q1_self
ok,,pc4_q4,acc,deepseek-r1-7b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.375000,,,,2,2,0.611167,0.555556,1.000000,0.714286,0.682150,1.000000,1.000000,1.000000,0.899352,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0,0,0,0,0.730889,0.798167,/home/xinyi.liang/dev_python/llmaths/project/outputs/call1/yaml/deepseek-r1-7b/en/baseline/pc4_q4_acc.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc4_q4.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/direct_yaml/en/baseline/embedding_only/matrices/deepseek-r1-7b/pc4_q4_acc
ok,,pc4_q4,gtf,deepseek-r1-7b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.375000,,,,2,2,0.611167,0.555556,1.000000,0.714286,0.739054,1.000000,1.000000,1.000000,0.737604,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0,0,0,0,0.695942,0.771956,/home/xinyi.liang/dev_python/llmaths/project/outputs/call1/yaml/deepseek-r1-7b/en/baseline/pc4_q4_gtf.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc4_q4.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/direct_yaml/en/baseline/embedding_only/matrices/deepseek-r1-7b/pc4_q4_gtf
ok,,pc4_q4,self,deepseek-r1-7b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.375000,,,,2,2,0.611167,0.555556,1.000000,0.714286,0.623194,1.000000,1.000000,1.000000,0.874481,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0,0,0,0,0.702947,0.777210,/home/xinyi.liang/dev_python/llmaths/project/outputs/call1/yaml/deepseek-r1-7b/en/baseline/pc4_q4_self.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc4_q4.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/direct_yaml/en/baseline/embedding_only/matrices/deepseek-r1-7b/pc4_q4_self
ok,,pc4_q4,seq,deepseek-r1-7b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.375000,,,,2,2,0.611167,0.555556,1.000000,0.714286,-0.051735,0.000000,0.000000,0.000000,0.875931,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0,0,0,0,0.478454,0.608841,/home/xinyi.liang/dev_python/llmaths/project/outputs/call1/yaml/deepseek-r1-7b/en/baseline/pc4_q4_seq.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc4_q4.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/direct_yaml/en/baseline/embedding_only/matrices/deepseek-r1-7b/pc4_q4_seq
ok,,pc2_q1,acc,llama3.1-8b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.375000,,,,2,2,0.536420,0.850000,1.000000,0.918919,0.228763,0.200000,1.000000,0.333333,0.497147,0.700000,0.800000,0.746667,1.000000,0.166667,0.166667,6,1,0,5,0.420777,0.357249,/home/xinyi.liang/dev_python/llmaths/project/outputs/call1/yaml/llama3.1-8b/en/baseline/pc2_q1_acc.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc2_q1.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/direct_yaml/en/baseline/embedding_only/matrices/llama3.1-8b/pc2_q1_acc
ok,,pc2_q1,gtf,llama3.1-8b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.375000,,,,2,2,0.520900,0.800000,1.000000,0.888889,0.392434,0.400000,1.000000,0.571429,0.523997,0.700000,1.000000,0.823529,1.000000,0.166667,0.166667,6,1,0,5,0.479110,0.400999,/home/xinyi.liang/dev_python/llmaths/project/outputs/call1/yaml/llama3.1-8b/en/baseline/pc2_q1_gtf.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc2_q1.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/direct_yaml/en/baseline/embedding_only/matrices/llama3.1-8b/pc2_q1_gtf
ok,,pc2_q1,self,llama3.1-8b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.375000,,,,2,2,0.420368,0.600000,1.000000,0.750000,0.365620,0.300000,1.000000,0.461538,0.541201,0.800000,1.000000,0.888889,0.500000,0.333333,0.166667,6,1,1,4,0.442396,0.373464,/home/xinyi.liang/dev_python/llmaths/project/outputs/call1/yaml/llama3.1-8b/en/baseline/pc2_q1_self.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc2_q1.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/direct_yaml/en/baseline/embedding_only/matrices/llama3.1-8b/pc2_q1_self
ok,,pc2_q1,seq,llama3.1-8b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.375000,,,,2,2,0.333530,0.350000,1.000000,0.518519,0.569964,0.700000,1.000000,0.823529,0.460256,0.600000,1.000000,0.750000,1.000000,0.500000,0.500000,6,3,0,3,0.454583,0.465938,/home/xinyi.liang/dev_python/llmaths/project/outputs/call1/yaml/llama3.1-8b/en/baseline/pc2_q1_seq.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc2_q1.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/direct_yaml/en/baseline/embedding_only/matrices/llama3.1-8b/pc2_q1_seq
ok,,pc4_q4,acc,llama3.1-8b,en,baseline,sentence-transformers/all-MiniLM-L6-v2,0.375000,,,,2,2,0.478081,0.444444,1.000000,0.615385,0.291895,0.500000,0.333333,0.400000,0.822526,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0,0,0,0,0.530834,0.648125,/home/xinyi.liang/dev_python/llmaths/project/outputs/call1/yaml/llama3.1-8b/en/baseline/pc4_q4_acc.yaml,/home/xinyi.liang/dev_python/llmaths/project/data/ground_truth/en/pc4_q4.yaml,/home/xinyi.liang/dev_python/llmaths/project/outputs/evaluation/direct_yaml/en/baseline/embedding_only/matrices/llama3.1-8b/pc4_q4_acc
