subquestion_index,dimension,field,gt_atom_index,model_atom_index,gt_atom_path,model_atom_path,gt_source,embedding_score,score,matched,judge_used,judge_label,judge_confidence,judge_reason,judge_cache_key,judge_cache_hit,judge_error,gt_text,model_text
1,D1,outcomes,1,1,subquestions[1].atoms/set[1]/list[1],subquestions[1].atoms/list[1],gt_atom,0.478774,0.000000,False,True,unrelated,0.000000,"The model statement describes properties of a Brownian motion, while the ground-truth statement concerns covariance between two random variables.",60c70bca5ce1be67c3597ba2b626b486fa36f3f12d640b33b6ce3d865ba93b87,False,,"\(\mathrm{Cov}(X_s, X_t) = \min(s,t)\)",A stochastic process (X_t)_{t\in \R^+} is a Brownian motion if it satisfies the following properties:
1,D1,outcomes,2,1,subquestions[1].atoms/set[1]/list[2],subquestions[1].atoms/list[1],gt_atom,0.408123,0.500000,False,True,related_but_not_equivalent,0.800000,"Model statement is broader and does not explicitly mention the distribution type, but it's about the same topic.",dffedbb50bd0ad19cb4cfb529ee8a83db3eed65ef47b8bc26f6f6226c5a99240,False,,The process is therefore centered Gaussian,A stochastic process (X_t)_{t\in \R^+} is a Brownian motion if it satisfies the following properties:
1,D1,outcomes,3,1,subquestions[1].atoms/set[2]/list[1],subquestions[1].atoms/list[1],gt_atom,0.216022,0.216022,False,False,,,,,,,"disjoint increments are uncorrelated, hence independent",A stochastic process (X_t)_{t\in \R^+} is a Brownian motion if it satisfies the following properties:
1,D1,outcomes,4,1,subquestions[1].atoms/set[2]/list[2],subquestions[1].atoms/list[1],gt_atom,0.250037,0.250037,False,False,,,,,,,"This shows that the increments are stationary | and have law \(\mathcal{N}(0, t-s)\).",A stochastic process (X_t)_{t\in \R^+} is a Brownian motion if it satisfies the following properties:
1,D1,outcomes,5,1,subquestions[1].atoms/set[2]/list[3]/set[1],subquestions[1].atoms/list[1],gt_atom,0.627306,0.500000,False,True,related_but_not_equivalent,0.800000,"The model statement lists properties, but does not provide a definition of Brownian motion.",848b888d4b2962648ee0858223cdca6920741ce1f208a141e00932b95c75ec50,False,,the classical definition of Brownian motion.,A stochastic process (X_t)_{t\in \R^+} is a Brownian motion if it satisfies the following properties:
1,D1,outcomes,6,1,subquestions[1].atoms/set[2]/list[3]/set[2],subquestions[1].atoms/list[1],gt_atom,0.627306,0.500000,False,True,related_but_not_equivalent,0.800000,"The model statement lists properties, but does not provide a definition of Brownian motion.",848b888d4b2962648ee0858223cdca6920741ce1f208a141e00932b95c75ec50,True,,the classical definition of Brownian motion.,A stochastic process (X_t)_{t\in \R^+} is a Brownian motion if it satisfies the following properties:
1,D3,arguments,1,1,subquestions[1].atoms/set[1]/list[1],subquestions[1].atoms/list[1],gt_atom,0.305389,0.000000,False,True,unrelated,0.000000,"The model statement defines Brownian motion, which is a broader concept than the independence of \(X_s\) and \(X_t - X_s\).",5ea242c91de01ae10cc1ef1b381ba64493ff83d7f2275632659f01e539c2520c,True,,Independence of \(X_s\) and \(X_t - X_s\),Brownian motion definition
1,D3,arguments,2,1,subquestions[1].atoms/set[1]/list[2],subquestions[1].atoms/list[1],gt_atom,0.209729,0.209729,False,False,,,,,,,a linear combination of independent Gaussian increments thus it is Gaussian,Brownian motion definition
1,D3,arguments,3,1,subquestions[1].atoms/set[2]/list[1],subquestions[1].atoms/list[1],gt_atom,-0.041217,-0.041217,False,False,,,,,,,Calculation,Brownian motion definition
1,D3,arguments,4,1,subquestions[1].atoms/set[2]/list[2],subquestions[1].atoms/list[1],gt_atom,0.230355,0.230355,False,False,,,,,,,thus the law depends only on \(t-s\),Brownian motion definition
1,D3,arguments,5,1,subquestions[1].atoms/set[2]/list[3]/set[1],subquestions[1].atoms/list[1],gt_atom,0.184846,0.184846,False,False,,,,,,,plus the assumption of continuity of paths,Brownian motion definition
1,D3,arguments,6,1,subquestions[1].atoms/set[2]/list[3]/set[2],subquestions[1].atoms/list[1],gt_atom,0.221734,0.221734,False,False,,,,,,,by taking the continuous version via Kolmogorov's theorem,Brownian motion definition
1,D4,required_precondition_coverage,1,1,subquestions[1].atoms/set[1]/list[1].preconditions[1],subquestions[1].atoms/list[1],gt_precondition,0.603271,0.500000,False,True,related_but_not_equivalent,0.800000,Model statement is weaker and lacks the decomposition step.,130281ce48ec11772a294d2d478b5478f85086c875acd41684ba42929bf9129f,False,,"For \(s \leq t\), we decompose \(X_t = X_s + (X_t - X_s)\).","X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
1,D4,required_precondition_coverage,2,1,subquestions[1].atoms/set[1]/list[2].preconditions[1],subquestions[1].atoms/list[1],gt_precondition,0.524831,1.000000,True,True,equivalent,1.000000,Same definition of standard Brownian motion.,bd0ddc6f40a53f1ec535209481710323bcbe4252d758c44e55ec9699c56743da,False,,Standard Brownian motion has Gaussian increments,"X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
1,D4,required_precondition_coverage,3,1,subquestions[1].atoms/set[1]/list[2].preconditions[2],subquestions[1].atoms/list[1],gt_precondition,0.917187,1.000000,True,True,equivalent,1.000000,Same initial condition and process definition.,b7fc2014579a80063faecd4f7d80ec9c55f17d30fcc583c5d43b3cc10a161e4a,False,,"\(X_0 = 0\),","X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
1,D4,required_precondition_coverage,4,1,subquestions[1].atoms/set[2]/list[1].preconditions[1],subquestions[1].atoms/list[1],gt_precondition,0.896349,1.000000,True,True,equivalent,1.000000,Same mathematical expression for covariance.,4a5636654555b850d96bac2b3a05f242e4856f2bde26f85030216c5249e77bf5,False,,"Using property ${\rm Cov}(X_s,X_t)=\inf(s,t).$","X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
1,D4,required_precondition_coverage,5,1,subquestions[1].atoms/set[2]/list[1].preconditions[2],subquestions[1].atoms/list[1],gt_precondition,0.744860,1.000000,True,True,equivalent,1.000000,Same covariance expression with different variable names.,5865732dce2e02187fd7ec78533dae4c354545dff07ec65fad35b7bf8842ee88,False,,"Compute $\text{Cov}(X_t - X_s, X_v - X_u)$ for \(s < t \leq u < v\).","X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
1,D4,required_precondition_coverage,6,1,subquestions[1].atoms/set[2]/list[2].preconditions[1],subquestions[1].atoms/list[1],gt_precondition,0.200690,0.200690,False,False,,,,,,,Compute the variance of an increment of $X$,"X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
1,D4,required_precondition_coverage,7,1,subquestions[1].atoms/set[2]/list[3]/set[1].preconditions[1],subquestions[1].atoms/list[1],gt_precondition,0.148157,0.148157,False,False,,,,,,,disjoint increments are independent,"X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
1,D4,required_precondition_coverage,8,1,subquestions[1].atoms/set[2]/list[3]/set[1].preconditions[2],subquestions[1].atoms/list[1],gt_precondition,0.418482,0.000000,False,True,unrelated,0.000000,Model statement describes a different property of the process.,4fdfa304710aa54a9d0b793cd6ab153d6791c63d7f7517dfb2360182b71a1ea1,False,,"the law of increments is Gaussian centered of variance $t-s$, i.e. \(\mathcal{N}(0, t-s)\),","X_0 = 0 | (X_t)_{t\in \R^+} is a centered Gaussian process | Cov(X_s,X_t)=inf(s,t)"
2,D1,outcomes,1,1,subquestions[2].atoms/set[1],subquestions[2].atoms/list[1],gt_atom,0.651367,0.000000,False,True,unrelated,0.900000,"The model statement introduces a new stochastic process, whereas the ground-truth statement is about a limit property of another process.",aad947bdfaa166dc2460ffee48ba4cb6dcbb86a530ad303c03853389f9b33235,False,,$\lim_{t \to 0^+} t W_{1/t} = 0$ a.s.,"$\{X_t=t\;W_{\frac 1t}, t>0, X_0=0 \}$ is a Brownian motion too"
2,D1,outcomes,2,1,subquestions[2].atoms/set[2],subquestions[2].atoms/list[1],gt_atom,0.182683,0.182683,False,False,,,,,,,thus it is centered Gaussian. \\,"$\{X_t=t\;W_{\frac 1t}, t>0, X_0=0 \}$ is a Brownian motion too"
2,D1,outcomes,3,1,subquestions[2].atoms/set[3],subquestions[2].atoms/list[1],gt_atom,0.506592,0.000000,False,True,unrelated,0.900000,"The model statement describes a Brownian motion, while the ground-truth statement is about an expectation of a product of random variables.",3c3037f1dabbf0ca83c40584388c053ea983ecf00120b49745f930b4849227f4,False,,"i.e. $\mathbb{E}[X_t X_s] = \min(t,s)$. \\","$\{X_t=t\;W_{\frac 1t}, t>0, X_0=0 \}$ is a Brownian motion too"
2,D1,outcomes,4,1,subquestions[2].atoms/set[4],subquestions[2].atoms/list[1],gt_atom,0.593906,1.000000,True,True,equivalent,1.000000,Same stochastic process definition.,98588c6de36e3290bda5d5ed9e7dcfc055772c69077d354afb65cecf27c35cea,False,,that \(X\) is a Brownian motion.,"$\{X_t=t\;W_{\frac 1t}, t>0, X_0=0 \}$ is a Brownian motion too"
