subquestion_index,dimension,field,gt_atom_index,gt_source,best_model_atom_index,best_score,matched
1,D2,arguments,1,,2,0.588201,True
1,D2,arguments,2,,2,1.000000,True
1,D2,arguments,3,,1,1.000000,True
1,D2,arguments,4,,2,0.500000,False
1,D2,arguments,5,,2,0.255709,False
1,D2,arguments,6,,2,0.500000,False
1,D3,outcomes,1,,1,0.000000,False
1,D3,outcomes,2,,1,0.568267,True
1,D3,outcomes,3,,1,0.210793,False
1,D3,outcomes,4,,1,0.264559,False
1,D3,outcomes,5,,1,0.626278,True
1,D3,outcomes,6,,1,0.626278,True
1,D1,required_precondition_coverage,1,gt_precondition,1,0.604508,True
1,D1,required_precondition_coverage,2,gt_precondition,1,0.500000,False
1,D1,required_precondition_coverage,3,gt_precondition,1,0.500000,False
1,D1,required_precondition_coverage,4,gt_precondition,1,0.547057,True
1,D1,required_precondition_coverage,5,gt_precondition,1,0.476492,True
1,D1,required_precondition_coverage,6,gt_precondition,1,0.136185,False
1,D1,required_precondition_coverage,7,gt_precondition,1,0.068761,False
1,D1,required_precondition_coverage,8,gt_precondition,1,0.500000,False
2,D2,arguments,1,,1,0.574418,True
2,D2,arguments,2,,1,0.220744,False
2,D2,arguments,3,,1,1.000000,True
2,D2,arguments,4,,1,0.907975,True
2,D3,outcomes,1,,1,0.651367,True
2,D3,outcomes,2,,1,0.182683,False
2,D3,outcomes,3,,1,0.506592,True
2,D3,outcomes,4,,1,0.593906,True
2,D1,required_precondition_coverage,1,previous_outcome,1,0.000000,False
2,D1,required_precondition_coverage,2,previous_outcome,1,0.500000,False
2,D1,required_precondition_coverage,3,previous_outcome,1,0.200413,False
2,D1,required_precondition_coverage,4,previous_outcome,1,0.128928,False
2,D1,required_precondition_coverage,5,previous_outcome,1,0.226151,False
2,D1,required_precondition_coverage,6,previous_outcome,1,0.639229,True
2,D1,required_precondition_coverage,7,gt_precondition,1,0.550721,True
2,D1,required_precondition_coverage,8,gt_precondition,1,0.271340,False
2,D1,required_precondition_coverage,9,gt_precondition,1,0.500000,False
2,D1,required_precondition_coverage,10,gt_precondition,1,0.500000,False
2,D1,required_precondition_coverage,11,gt_precondition,1,0.000000,False
2,D1,required_precondition_coverage,12,gt_precondition,1,0.085465,False
