subquestion_index,dimension,field,gt_atom_index,gt_source,best_model_atom_index,best_score,matched
1,D2,arguments,1,,1,0.399887,True
1,D2,arguments,2,,1,0.228312,False
1,D2,arguments,3,,1,0.026789,False
1,D2,arguments,4,,1,0.278527,False
1,D2,arguments,5,,1,0.245938,False
1,D2,arguments,6,,1,0.349328,False
1,D3,outcomes,1,,1,0.377088,True
1,D3,outcomes,2,,1,0.466659,True
1,D3,outcomes,3,,1,0.199228,False
1,D3,outcomes,4,,1,0.231097,False
1,D3,outcomes,5,,1,0.612561,True
1,D3,outcomes,6,,1,0.612561,True
1,D1,required_precondition_coverage,1,gt_precondition,1,0.558734,True
1,D1,required_precondition_coverage,2,gt_precondition,1,0.510246,True
1,D1,required_precondition_coverage,3,gt_precondition,1,0.917187,True
1,D1,required_precondition_coverage,4,gt_precondition,1,0.778871,True
1,D1,required_precondition_coverage,5,gt_precondition,1,0.722587,True
1,D1,required_precondition_coverage,6,gt_precondition,1,0.250626,False
1,D1,required_precondition_coverage,7,gt_precondition,1,0.148157,False
1,D1,required_precondition_coverage,8,gt_precondition,1,0.374169,False
2,D2,arguments,1,,1,0.528160,True
2,D2,arguments,2,,1,0.222715,False
2,D2,arguments,3,,3,0.306181,False
2,D2,arguments,4,,1,0.564349,True
2,D3,outcomes,1,,1,0.303544,False
2,D3,outcomes,2,,4,0.301317,False
2,D3,outcomes,3,,6,0.659729,True
2,D3,outcomes,4,,1,0.701654,True
2,D1,required_precondition_coverage,1,previous_outcome,3,0.478930,True
2,D1,required_precondition_coverage,2,previous_outcome,1,0.393774,True
2,D1,required_precondition_coverage,3,previous_outcome,1,0.205889,False
2,D1,required_precondition_coverage,4,previous_outcome,2,0.367629,False
2,D1,required_precondition_coverage,5,previous_outcome,1,0.319609,False
2,D1,required_precondition_coverage,6,previous_outcome,1,0.661359,True
2,D1,required_precondition_coverage,7,gt_precondition,1,0.716041,True
2,D1,required_precondition_coverage,8,gt_precondition,3,0.432546,True
2,D1,required_precondition_coverage,9,gt_precondition,1,0.551134,True
2,D1,required_precondition_coverage,10,gt_precondition,1,0.371362,False
2,D1,required_precondition_coverage,11,gt_precondition,1,0.411884,True
2,D1,required_precondition_coverage,12,gt_precondition,2,0.878242,True
