subquestion_index,dimension,field,gt_atom_index,gt_source,best_model_atom_index,best_score,matched
1,D2,arguments,1,,1,0.309695,False
1,D2,arguments,2,,1,0.200482,False
1,D2,arguments,3,,1,-0.063289,False
1,D2,arguments,4,,1,0.225419,False
1,D2,arguments,5,,1,0.189591,False
1,D2,arguments,6,,1,0.215755,False
1,D3,outcomes,1,,1,0.421152,True
1,D3,outcomes,2,,1,0.554366,True
1,D3,outcomes,3,,1,0.196592,False
1,D3,outcomes,4,,1,0.189850,False
1,D3,outcomes,5,,3,0.573724,True
1,D3,outcomes,6,,3,0.573724,True
1,D1,required_precondition_coverage,1,gt_precondition,2,0.476701,True
1,D1,required_precondition_coverage,2,gt_precondition,3,0.580412,True
1,D1,required_precondition_coverage,3,gt_precondition,2,0.353403,False
1,D1,required_precondition_coverage,4,gt_precondition,2,0.496731,True
1,D1,required_precondition_coverage,5,gt_precondition,2,0.407946,True
1,D1,required_precondition_coverage,6,gt_precondition,2,0.174177,False
1,D1,required_precondition_coverage,7,gt_precondition,3,0.095257,False
1,D1,required_precondition_coverage,8,gt_precondition,2,0.459896,True
2,D2,arguments,1,,3,0.488739,True
2,D2,arguments,2,,1,0.642802,True
2,D2,arguments,3,,5,0.260594,False
2,D2,arguments,4,,3,0.612738,True
2,D3,outcomes,1,,1,0.338226,False
2,D3,outcomes,2,,1,0.210436,False
2,D3,outcomes,3,,1,0.445346,True
2,D3,outcomes,4,,1,0.572585,True
2,D1,required_precondition_coverage,1,previous_outcome,1,0.400795,True
2,D1,required_precondition_coverage,2,previous_outcome,1,0.393774,True
2,D1,required_precondition_coverage,3,previous_outcome,1,0.205889,False
2,D1,required_precondition_coverage,4,previous_outcome,1,0.367629,False
2,D1,required_precondition_coverage,5,previous_outcome,1,0.345451,False
2,D1,required_precondition_coverage,6,previous_outcome,1,0.661359,True
2,D1,required_precondition_coverage,7,gt_precondition,1,0.541197,True
2,D1,required_precondition_coverage,8,gt_precondition,1,0.293874,False
2,D1,required_precondition_coverage,9,gt_precondition,1,0.429413,True
2,D1,required_precondition_coverage,10,gt_precondition,1,0.371362,False
2,D1,required_precondition_coverage,11,gt_precondition,1,0.411884,True
2,D1,required_precondition_coverage,12,gt_precondition,1,0.878242,True
