subquestion_index,dimension,field,gt_atom_index,gt_source,best_model_atom_index,best_score,matched
1,D1,outcomes,1,,1,0.740888,True
1,D3,arguments,1,,1,0.134135,False
1,D4,required_precondition_coverage,1,global_assumption,1,0.927379,True
1,D4,required_precondition_coverage,2,local_assumption,1,0.726859,True
1,D4,required_precondition_coverage,3,gt_precondition,1,0.558962,True
1,D4,required_precondition_coverage,4,gt_precondition,1,0.732968,True
2,D1,outcomes,1,,1,0.822997,True
2,D3,arguments,1,,1,0.385371,False
2,D4,required_precondition_coverage,1,global_assumption,1,0.411928,False
2,D4,required_precondition_coverage,2,local_assumption,1,0.726859,True
2,D4,required_precondition_coverage,3,previous_outcome,1,0.178447,False
2,D4,required_precondition_coverage,4,gt_precondition,1,0.142788,False
2,D4,required_precondition_coverage,5,gt_precondition,1,0.732968,True
