subquestion_index,dimension,field,gt_atom_index,gt_source,best_model_atom_index,best_score,matched
1,D1,outcomes,1,,1,0.793133,True
1,D3,arguments,1,,1,0.593096,True
1,D4,required_precondition_coverage,1,global_assumption,1,0.261322,False
1,D4,required_precondition_coverage,2,local_assumption,1,0.754936,True
1,D4,required_precondition_coverage,3,gt_precondition,1,0.308915,False
1,D4,required_precondition_coverage,4,gt_precondition,1,0.743488,True
2,D1,outcomes,1,,1,0.997676,True
2,D3,arguments,1,,1,0.982626,True
2,D4,required_precondition_coverage,1,global_assumption,1,0.775599,True
2,D4,required_precondition_coverage,2,local_assumption,1,0.989610,True
2,D4,required_precondition_coverage,3,previous_outcome,1,0.615414,True
2,D4,required_precondition_coverage,4,gt_precondition,1,0.875147,True
2,D4,required_precondition_coverage,5,gt_precondition,1,1.000000,True
