subquestion_index,dimension,field,gt_atom_index,gt_source,best_model_atom_index,best_score,matched
1,D2,arguments,1,,1,0.615306,True
1,D2,arguments,2,,1,0.195789,False
1,D2,arguments,3,,1,-0.009516,False
1,D2,arguments,4,,1,0.334314,False
1,D2,arguments,5,,1,0.156287,False
1,D2,arguments,6,,1,0.239175,False
1,D3,outcomes,1,,1,0.524137,True
1,D3,outcomes,2,,1,0.394188,True
1,D3,outcomes,3,,1,0.186366,False
1,D3,outcomes,4,,1,0.204057,False
1,D3,outcomes,5,,1,0.547883,True
1,D3,outcomes,6,,1,0.547883,True
1,D1,required_precondition_coverage,1,gt_precondition,1,0.499815,True
1,D1,required_precondition_coverage,2,gt_precondition,1,0.524831,True
1,D1,required_precondition_coverage,3,gt_precondition,1,0.917187,True
1,D1,required_precondition_coverage,4,gt_precondition,1,0.492697,True
1,D1,required_precondition_coverage,5,gt_precondition,1,0.435433,True
1,D1,required_precondition_coverage,6,gt_precondition,1,0.200690,False
1,D1,required_precondition_coverage,7,gt_precondition,1,0.148157,False
1,D1,required_precondition_coverage,8,gt_precondition,1,0.418482,True
2,D2,arguments,1,,1,0.066607,False
2,D2,arguments,2,,1,0.117893,False
2,D2,arguments,3,,1,1.000000,True
2,D2,arguments,4,,1,-0.054745,False
2,D3,outcomes,1,,1,0.623401,True
2,D3,outcomes,2,,1,0.200121,False
2,D3,outcomes,3,,1,0.525109,True
2,D3,outcomes,4,,1,0.617113,True
2,D1,required_precondition_coverage,1,previous_outcome,1,0.369498,False
2,D1,required_precondition_coverage,2,previous_outcome,1,0.339931,False
2,D1,required_precondition_coverage,3,previous_outcome,1,0.195700,False
2,D1,required_precondition_coverage,4,previous_outcome,1,0.151679,False
2,D1,required_precondition_coverage,5,previous_outcome,1,0.284686,False
2,D1,required_precondition_coverage,6,previous_outcome,1,0.625245,True
2,D1,required_precondition_coverage,7,gt_precondition,1,0.545621,True
2,D1,required_precondition_coverage,8,gt_precondition,1,0.259338,False
2,D1,required_precondition_coverage,9,gt_precondition,1,0.309179,False
2,D1,required_precondition_coverage,10,gt_precondition,1,0.329983,False
2,D1,required_precondition_coverage,11,gt_precondition,1,0.380775,True
2,D1,required_precondition_coverage,12,gt_precondition,1,0.125759,False
