subquestion_index,dimension,field,gt_atom_index,gt_source,best_model_atom_index,best_score,matched
1,D2,arguments,1,,1,0.586289,True
1,D2,arguments,2,,2,0.592888,True
1,D2,arguments,3,,3,0.115377,False
1,D2,arguments,4,,2,0.262504,False
1,D2,arguments,5,,1,0.362210,False
1,D2,arguments,6,,1,0.407208,False
1,D3,outcomes,1,,3,0.804829,True
1,D3,outcomes,2,,2,0.615525,True
1,D3,outcomes,3,,2,0.279097,False
1,D3,outcomes,4,,2,0.338401,False
1,D3,outcomes,5,,2,0.308294,False
1,D3,outcomes,6,,2,0.308294,False
1,D1,required_precondition_coverage,1,gt_precondition,1,0.000000,False
1,D1,required_precondition_coverage,2,gt_precondition,1,0.000000,False
1,D1,required_precondition_coverage,3,gt_precondition,1,0.000000,False
1,D1,required_precondition_coverage,4,gt_precondition,1,0.000000,False
1,D1,required_precondition_coverage,5,gt_precondition,1,0.000000,False
1,D1,required_precondition_coverage,6,gt_precondition,1,0.000000,False
1,D1,required_precondition_coverage,7,gt_precondition,1,0.000000,False
1,D1,required_precondition_coverage,8,gt_precondition,1,0.000000,False
2,D2,arguments,1,,1,0.580811,True
2,D2,arguments,2,,3,0.734852,True
2,D2,arguments,3,,2,0.250359,False
2,D2,arguments,4,,1,0.783282,True
2,D3,outcomes,1,,1,0.602152,True
2,D3,outcomes,2,,3,0.337393,False
2,D3,outcomes,3,,4,0.647495,True
2,D3,outcomes,4,,1,0.477780,True
2,D1,required_precondition_coverage,1,previous_outcome,1,0.000000,False
2,D1,required_precondition_coverage,2,previous_outcome,1,0.000000,False
2,D1,required_precondition_coverage,3,previous_outcome,1,0.000000,False
2,D1,required_precondition_coverage,4,previous_outcome,1,0.000000,False
2,D1,required_precondition_coverage,5,previous_outcome,1,0.000000,False
2,D1,required_precondition_coverage,6,previous_outcome,1,0.000000,False
2,D1,required_precondition_coverage,7,gt_precondition,1,0.000000,False
2,D1,required_precondition_coverage,8,gt_precondition,1,0.000000,False
2,D1,required_precondition_coverage,9,gt_precondition,1,0.000000,False
2,D1,required_precondition_coverage,10,gt_precondition,1,0.000000,False
2,D1,required_precondition_coverage,11,gt_precondition,1,0.000000,False
2,D1,required_precondition_coverage,12,gt_precondition,1,0.000000,False
