subquestion_index,dimension,field,gt_atom_index,gt_source,best_model_atom_index,best_score,matched
1,D2,arguments,1,,1,0.110238,False
1,D3,outcomes,1,,1,0.865240,True
1,D1,required_precondition_coverage,1,global_assumption,1,0.433132,False
1,D1,required_precondition_coverage,2,local_assumption,1,0.856788,True
1,D1,required_precondition_coverage,3,gt_precondition,1,0.286344,False
1,D1,required_precondition_coverage,4,gt_precondition,1,0.862828,True
2,D2,arguments,1,,1,0.500000,False
2,D3,outcomes,1,,1,0.818720,True
2,D1,required_precondition_coverage,1,global_assumption,1,0.500000,False
2,D1,required_precondition_coverage,2,local_assumption,1,0.972505,True
2,D1,required_precondition_coverage,3,previous_outcome,1,0.301937,False
2,D1,required_precondition_coverage,4,gt_precondition,5,0.405041,False
2,D1,required_precondition_coverage,5,gt_precondition,1,0.967323,True
