subquestion_index,dimension,field,gt_atom_index,gt_source,best_model_atom_index,best_score,matched
1,D2,arguments,1,,1,0.025708,False
1,D2,arguments,2,,1,0.078710,False
1,D2,arguments,3,,1,1.000000,True
1,D2,arguments,4,,1,0.157305,False
1,D2,arguments,5,,1,-0.112936,False
1,D2,arguments,6,,1,0.009087,False
1,D3,outcomes,1,,1,0.514751,True
1,D3,outcomes,2,,2,0.825277,True
1,D3,outcomes,3,,1,0.168197,False
1,D3,outcomes,4,,1,0.225493,False
1,D3,outcomes,5,,1,0.569309,True
1,D3,outcomes,6,,1,0.569309,True
1,D1,required_precondition_coverage,1,gt_precondition,1,0.603271,True
1,D1,required_precondition_coverage,2,gt_precondition,1,0.553066,True
1,D1,required_precondition_coverage,3,gt_precondition,1,0.917187,True
1,D1,required_precondition_coverage,4,gt_precondition,1,0.896349,True
1,D1,required_precondition_coverage,5,gt_precondition,1,0.744860,True
1,D1,required_precondition_coverage,6,gt_precondition,2,0.271315,False
1,D1,required_precondition_coverage,7,gt_precondition,2,0.162864,False
1,D1,required_precondition_coverage,8,gt_precondition,1,0.500000,False
2,D2,arguments,1,,1,0.500000,False
2,D2,arguments,2,,1,1.000000,True
2,D2,arguments,3,,5,0.208565,False
2,D2,arguments,4,,2,0.541805,True
2,D3,outcomes,1,,8,0.604816,True
2,D3,outcomes,2,,4,1.000000,True
2,D3,outcomes,3,,4,1.000000,True
2,D3,outcomes,4,,2,0.518695,True
2,D1,required_precondition_coverage,1,previous_outcome,5,1.000000,True
2,D1,required_precondition_coverage,2,previous_outcome,5,0.664153,True
2,D1,required_precondition_coverage,3,previous_outcome,6,0.589695,True
2,D1,required_precondition_coverage,4,previous_outcome,6,0.647583,True
2,D1,required_precondition_coverage,5,previous_outcome,2,0.500000,False
2,D1,required_precondition_coverage,6,previous_outcome,1,0.534612,True
2,D1,required_precondition_coverage,7,gt_precondition,1,0.586629,True
2,D1,required_precondition_coverage,8,gt_precondition,2,0.517943,True
2,D1,required_precondition_coverage,9,gt_precondition,8,0.570871,True
2,D1,required_precondition_coverage,10,gt_precondition,8,0.547689,True
2,D1,required_precondition_coverage,11,gt_precondition,5,1.000000,True
2,D1,required_precondition_coverage,12,gt_precondition,1,1.000000,True
