subquestion_index,dimension,field,gt_atom_index,gt_source,best_model_atom_index,best_score,matched
1,D2,arguments,1,,1,0.703505,True
1,D2,arguments,2,,1,0.500000,False
1,D2,arguments,3,,1,0.149477,False
1,D2,arguments,4,,1,0.500000,False
1,D2,arguments,5,,1,0.350693,False
1,D2,arguments,6,,1,0.291196,False
1,D3,outcomes,1,,1,0.440847,False
1,D3,outcomes,2,,1,0.351507,False
1,D3,outcomes,3,,1,0.365808,False
1,D3,outcomes,4,,1,0.500000,False
1,D3,outcomes,5,,1,0.434002,False
1,D3,outcomes,6,,1,0.434002,False
1,D1,required_precondition_coverage,1,gt_precondition,1,1.000000,True
1,D1,required_precondition_coverage,2,gt_precondition,1,1.000000,True
1,D1,required_precondition_coverage,3,gt_precondition,1,0.900591,True
1,D1,required_precondition_coverage,4,gt_precondition,2,0.854415,True
1,D1,required_precondition_coverage,5,gt_precondition,2,0.703802,True
1,D1,required_precondition_coverage,6,gt_precondition,2,1.000000,True
1,D1,required_precondition_coverage,7,gt_precondition,1,0.459921,False
1,D1,required_precondition_coverage,8,gt_precondition,2,1.000000,True
2,D2,arguments,1,,2,0.318095,False
2,D2,arguments,2,,2,0.500000,False
2,D2,arguments,3,,1,1.000000,True
2,D2,arguments,4,,2,0.469924,False
2,D3,outcomes,1,,2,0.199445,False
2,D3,outcomes,2,,1,1.000000,True
2,D3,outcomes,3,,2,0.406432,False
2,D3,outcomes,4,,2,0.500000,False
2,D1,required_precondition_coverage,1,previous_outcome,1,0.755217,True
2,D1,required_precondition_coverage,2,previous_outcome,2,0.271892,False
2,D1,required_precondition_coverage,3,previous_outcome,2,0.398750,False
2,D1,required_precondition_coverage,4,previous_outcome,2,0.403354,False
2,D1,required_precondition_coverage,5,previous_outcome,2,1.000000,True
2,D1,required_precondition_coverage,6,previous_outcome,2,0.407964,False
2,D1,required_precondition_coverage,7,gt_precondition,3,0.500000,False
2,D1,required_precondition_coverage,8,gt_precondition,2,1.000000,True
2,D1,required_precondition_coverage,9,gt_precondition,1,0.500000,False
2,D1,required_precondition_coverage,10,gt_precondition,2,0.500000,False
2,D1,required_precondition_coverage,11,gt_precondition,2,0.699500,True
2,D1,required_precondition_coverage,12,gt_precondition,2,1.000000,True
