subquestion_index,dimension,field,gt_atom_index,gt_source,best_model_atom_index,best_score,matched
1,D1,outcomes,1,,1,0.733203,True
1,D1,outcomes,2,,1,0.320374,False
1,D1,outcomes,3,,1,0.239349,False
1,D1,outcomes,4,,1,0.220554,False
1,D1,outcomes,5,,1,0.276558,False
1,D1,outcomes,6,,1,0.276558,False
1,D3,arguments,1,,1,0.025708,False
1,D3,arguments,2,,1,0.078710,False
1,D3,arguments,3,,1,1.000000,True
1,D3,arguments,4,,1,0.157305,False
1,D3,arguments,5,,1,-0.112936,False
1,D3,arguments,6,,1,0.009087,False
1,D4,required_precondition_coverage,1,gt_precondition,1,0.459794,True
1,D4,required_precondition_coverage,2,gt_precondition,2,0.533836,True
1,D4,required_precondition_coverage,3,gt_precondition,1,0.536082,True
1,D4,required_precondition_coverage,4,gt_precondition,3,0.507194,True
1,D4,required_precondition_coverage,5,gt_precondition,3,0.481602,True
1,D4,required_precondition_coverage,6,gt_precondition,2,0.216060,False
1,D4,required_precondition_coverage,7,gt_precondition,1,0.076439,False
1,D4,required_precondition_coverage,8,gt_precondition,2,0.403458,True
2,D1,outcomes,1,,1,0.303544,False
2,D1,outcomes,2,,1,0.217856,False
2,D1,outcomes,3,,1,0.614301,True
2,D1,outcomes,4,,1,0.701654,True
2,D3,arguments,1,,1,0.066607,False
2,D3,arguments,2,,1,0.117893,False
2,D3,arguments,3,,1,1.000000,True
2,D3,arguments,4,,1,-0.054745,False
2,D4,required_precondition_coverage,1,previous_outcome,1,0.490172,True
2,D4,required_precondition_coverage,2,previous_outcome,1,0.393774,True
2,D4,required_precondition_coverage,3,previous_outcome,1,0.205889,False
2,D4,required_precondition_coverage,4,previous_outcome,1,0.223191,False
2,D4,required_precondition_coverage,5,previous_outcome,1,0.302378,False
2,D4,required_precondition_coverage,6,previous_outcome,1,0.661359,True
2,D4,required_precondition_coverage,7,gt_precondition,1,0.727945,True
2,D4,required_precondition_coverage,8,gt_precondition,1,0.386343,True
2,D4,required_precondition_coverage,9,gt_precondition,1,0.539124,True
2,D4,required_precondition_coverage,10,gt_precondition,1,0.371362,False
2,D4,required_precondition_coverage,11,gt_precondition,1,0.411884,True
2,D4,required_precondition_coverage,12,gt_precondition,1,0.480851,True
