subquestion_index,dimension,field,gt_atom_index,gt_source,best_model_atom_index,best_score,matched
1,D2,arguments,1,,2,0.481403,True
1,D2,arguments,2,,2,0.247948,False
1,D2,arguments,3,,1,0.250359,False
1,D2,arguments,4,,3,0.310663,False
1,D2,arguments,5,,3,0.370601,False
1,D2,arguments,6,,2,0.353943,False
1,D3,outcomes,1,,1,0.804829,True
1,D3,outcomes,2,,1,0.787809,True
1,D3,outcomes,3,,1,0.223376,False
1,D3,outcomes,4,,1,0.308627,False
1,D3,outcomes,5,,3,0.547883,True
1,D3,outcomes,6,,3,0.547883,True
1,D1,required_precondition_coverage,1,gt_precondition,1,0.604890,True
1,D1,required_precondition_coverage,2,gt_precondition,2,0.490066,True
1,D1,required_precondition_coverage,3,gt_precondition,2,0.333324,False
1,D1,required_precondition_coverage,4,gt_precondition,2,0.573645,True
1,D1,required_precondition_coverage,5,gt_precondition,1,0.475445,True
1,D1,required_precondition_coverage,6,gt_precondition,1,0.113059,False
1,D1,required_precondition_coverage,7,gt_precondition,1,0.110106,False
1,D1,required_precondition_coverage,8,gt_precondition,1,0.313737,False
2,D2,arguments,1,,1,0.521424,True
2,D2,arguments,2,,1,0.219652,False
2,D2,arguments,3,,1,0.156308,False
2,D2,arguments,4,,1,0.352883,False
2,D3,outcomes,1,,1,0.651367,True
2,D3,outcomes,2,,1,0.182683,False
2,D3,outcomes,3,,1,0.506592,True
2,D3,outcomes,4,,1,0.593906,True
2,D1,required_precondition_coverage,1,previous_outcome,1,0.400795,True
2,D1,required_precondition_coverage,2,previous_outcome,1,0.393774,True
2,D1,required_precondition_coverage,3,previous_outcome,1,0.205889,False
2,D1,required_precondition_coverage,4,previous_outcome,1,0.184568,False
2,D1,required_precondition_coverage,5,previous_outcome,1,0.260001,False
2,D1,required_precondition_coverage,6,previous_outcome,1,0.661359,True
2,D1,required_precondition_coverage,7,gt_precondition,1,0.541197,True
2,D1,required_precondition_coverage,8,gt_precondition,1,0.293874,False
2,D1,required_precondition_coverage,9,gt_precondition,1,0.298405,False
2,D1,required_precondition_coverage,10,gt_precondition,1,0.371362,False
2,D1,required_precondition_coverage,11,gt_precondition,1,0.411884,True
2,D1,required_precondition_coverage,12,gt_precondition,1,0.117828,False
