subquestion_index,dimension,field,gt_atom_index,gt_source,best_model_atom_index,best_score,matched
1,D2,arguments,1,,1,0.399887,True
1,D2,arguments,2,,1,0.228312,False
1,D2,arguments,3,,1,0.026789,False
1,D2,arguments,4,,1,0.278527,False
1,D2,arguments,5,,1,0.245938,False
1,D2,arguments,6,,1,0.349328,False
1,D3,outcomes,1,,1,0.514751,True
1,D3,outcomes,2,,1,0.426392,True
1,D3,outcomes,3,,1,0.168197,False
1,D3,outcomes,4,,1,0.225493,False
1,D3,outcomes,5,,1,0.569309,True
1,D3,outcomes,6,,1,0.569309,True
1,D1,required_precondition_coverage,1,gt_precondition,1,0.603271,True
1,D1,required_precondition_coverage,2,gt_precondition,1,0.553066,True
1,D1,required_precondition_coverage,3,gt_precondition,1,0.917187,True
1,D1,required_precondition_coverage,4,gt_precondition,1,0.896349,True
1,D1,required_precondition_coverage,5,gt_precondition,1,0.744860,True
1,D1,required_precondition_coverage,6,gt_precondition,1,0.205041,False
1,D1,required_precondition_coverage,7,gt_precondition,1,0.148157,False
1,D1,required_precondition_coverage,8,gt_precondition,1,0.438776,True
2,D2,arguments,1,,1,0.460060,True
2,D2,arguments,2,,1,0.485526,True
2,D2,arguments,3,,1,0.012174,False
2,D2,arguments,4,,1,0.551202,True
2,D3,outcomes,1,,1,0.303544,False
2,D3,outcomes,2,,1,0.217856,False
2,D3,outcomes,3,,1,0.614301,True
2,D3,outcomes,4,,1,0.701654,True
2,D1,required_precondition_coverage,1,previous_outcome,1,0.400795,True
2,D1,required_precondition_coverage,2,previous_outcome,1,0.393774,True
2,D1,required_precondition_coverage,3,previous_outcome,1,0.205889,False
2,D1,required_precondition_coverage,4,previous_outcome,1,0.367629,False
2,D1,required_precondition_coverage,5,previous_outcome,1,0.260001,False
2,D1,required_precondition_coverage,6,previous_outcome,1,0.661359,True
2,D1,required_precondition_coverage,7,gt_precondition,1,0.541197,True
2,D1,required_precondition_coverage,8,gt_precondition,1,0.293874,False
2,D1,required_precondition_coverage,9,gt_precondition,1,0.429413,True
2,D1,required_precondition_coverage,10,gt_precondition,1,0.371362,False
2,D1,required_precondition_coverage,11,gt_precondition,1,0.411884,True
2,D1,required_precondition_coverage,12,gt_precondition,1,0.878242,True
