subquestion_index,dimension,field,gt_atom_index,gt_source,best_model_atom_index,best_score,matched
1,D1,outcomes,1,,1,0.894272,True
1,D3,arguments,1,,1,-0.062874,False
1,D4,required_precondition_coverage,1,global_assumption,1,0.348656,False
1,D4,required_precondition_coverage,2,local_assumption,1,0.975164,True
1,D4,required_precondition_coverage,3,gt_precondition,1,0.381753,True
1,D4,required_precondition_coverage,4,gt_precondition,1,0.968297,True
2,D1,outcomes,1,,1,0.902104,True
2,D3,arguments,1,,2,0.039117,False
2,D4,required_precondition_coverage,1,global_assumption,5,0.745933,True
2,D4,required_precondition_coverage,2,local_assumption,1,0.975164,True
2,D4,required_precondition_coverage,3,previous_outcome,6,0.812267,True
2,D4,required_precondition_coverage,4,gt_precondition,4,0.662607,True
2,D4,required_precondition_coverage,5,gt_precondition,1,0.968297,True
