subquestion_index,dimension,field,gt_atom_index,gt_source,best_model_atom_index,best_score,matched
1,D1,outcomes,1,,5,0.755089,True
1,D1,outcomes,2,,4,0.678514,True
1,D1,outcomes,3,,6,0.834493,True
1,D1,outcomes,4,,8,0.459861,True
1,D1,outcomes,5,,1,0.626278,True
1,D1,outcomes,6,,1,0.626278,True
1,D3,arguments,1,,1,0.025708,False
1,D3,arguments,2,,1,0.078710,False
1,D3,arguments,3,,1,1.000000,True
1,D3,arguments,4,,1,0.157305,False
1,D3,arguments,5,,1,-0.112936,False
1,D3,arguments,6,,1,0.009087,False
1,D4,required_precondition_coverage,1,gt_precondition,1,0.637959,True
1,D4,required_precondition_coverage,2,gt_precondition,2,0.524831,True
1,D4,required_precondition_coverage,3,gt_precondition,2,0.917187,True
1,D4,required_precondition_coverage,4,gt_precondition,2,0.778871,True
1,D4,required_precondition_coverage,5,gt_precondition,2,0.722587,True
1,D4,required_precondition_coverage,6,gt_precondition,2,0.200690,False
1,D4,required_precondition_coverage,7,gt_precondition,2,0.148157,False
1,D4,required_precondition_coverage,8,gt_precondition,2,0.418482,True
2,D1,outcomes,1,,1,0.678868,True
2,D1,outcomes,2,,1,0.165149,False
2,D1,outcomes,3,,1,0.525264,True
2,D1,outcomes,4,,1,0.571802,True
2,D3,arguments,1,,1,0.618398,True
2,D3,arguments,2,,1,0.216359,False
2,D3,arguments,3,,1,0.029438,False
2,D3,arguments,4,,1,0.647762,True
2,D4,required_precondition_coverage,1,previous_outcome,1,0.400795,True
2,D4,required_precondition_coverage,2,previous_outcome,1,0.393774,False
2,D4,required_precondition_coverage,3,previous_outcome,1,0.205889,False
2,D4,required_precondition_coverage,4,previous_outcome,1,0.184568,False
2,D4,required_precondition_coverage,5,previous_outcome,1,0.260001,False
2,D4,required_precondition_coverage,6,previous_outcome,1,0.661359,True
2,D4,required_precondition_coverage,7,gt_precondition,1,0.541197,True
2,D4,required_precondition_coverage,8,gt_precondition,1,0.293874,False
2,D4,required_precondition_coverage,9,gt_precondition,1,0.298405,False
2,D4,required_precondition_coverage,10,gt_precondition,1,0.371362,False
2,D4,required_precondition_coverage,11,gt_precondition,1,0.411884,True
2,D4,required_precondition_coverage,12,gt_precondition,1,0.117828,False
