subquestion_index,dimension,field,gt_atom_index,gt_source,best_model_atom_index,best_score,matched
1,D1,outcomes,1,,1,0.474730,True
1,D1,outcomes,2,,1,0.347159,False
1,D1,outcomes,3,,1,0.165313,False
1,D1,outcomes,4,,1,0.203528,False
1,D1,outcomes,5,,1,0.634529,True
1,D1,outcomes,6,,1,0.634529,True
1,D3,arguments,1,,1,0.336419,False
1,D3,arguments,2,,1,0.451560,True
1,D3,arguments,3,,1,-0.002341,False
1,D3,arguments,4,,1,0.329497,False
1,D3,arguments,5,,1,0.109283,False
1,D3,arguments,6,,1,0.321763,False
1,D4,required_precondition_coverage,1,gt_precondition,1,0.606790,True
1,D4,required_precondition_coverage,2,gt_precondition,1,0.500000,True
1,D4,required_precondition_coverage,3,gt_precondition,1,0.365380,False
1,D4,required_precondition_coverage,4,gt_precondition,1,0.555243,True
1,D4,required_precondition_coverage,5,gt_precondition,1,0.490701,True
1,D4,required_precondition_coverage,6,gt_precondition,1,0.212664,False
1,D4,required_precondition_coverage,7,gt_precondition,1,0.095863,False
1,D4,required_precondition_coverage,8,gt_precondition,1,0.358290,False
2,D1,outcomes,1,,1,0.641631,True
2,D1,outcomes,2,,1,0.206374,False
2,D1,outcomes,3,,1,0.520323,True
2,D1,outcomes,4,,1,0.610051,True
2,D3,arguments,1,,1,0.622661,True
2,D3,arguments,2,,1,0.206050,False
2,D3,arguments,3,,1,0.026137,False
2,D3,arguments,4,,1,0.644827,True
2,D4,required_precondition_coverage,1,previous_outcome,1,0.369498,False
2,D4,required_precondition_coverage,2,previous_outcome,1,0.339931,False
2,D4,required_precondition_coverage,3,previous_outcome,1,0.195700,False
2,D4,required_precondition_coverage,4,previous_outcome,1,0.151679,False
2,D4,required_precondition_coverage,5,previous_outcome,1,0.284686,False
2,D4,required_precondition_coverage,6,previous_outcome,1,0.625245,True
2,D4,required_precondition_coverage,7,gt_precondition,1,0.545621,True
2,D4,required_precondition_coverage,8,gt_precondition,1,0.259338,False
2,D4,required_precondition_coverage,9,gt_precondition,1,0.309179,False
2,D4,required_precondition_coverage,10,gt_precondition,1,0.329983,False
2,D4,required_precondition_coverage,11,gt_precondition,1,0.500000,True
2,D4,required_precondition_coverage,12,gt_precondition,1,0.125759,False
3,D4,required_precondition_coverage,1,previous_outcome,1,0.627008,True
3,D4,required_precondition_coverage,2,previous_outcome,1,0.678741,True
3,D4,required_precondition_coverage,3,previous_outcome,1,0.170982,False
3,D4,required_precondition_coverage,4,previous_outcome,1,0.211477,False
3,D4,required_precondition_coverage,5,previous_outcome,1,0.343880,False
3,D4,required_precondition_coverage,6,previous_outcome,1,0.415699,True
3,D4,required_precondition_coverage,7,previous_outcome,1,0.500000,True
3,D4,required_precondition_coverage,8,previous_outcome,1,0.000000,False
3,D4,required_precondition_coverage,9,previous_outcome,1,0.621448,True
3,D4,required_precondition_coverage,10,previous_outcome,1,0.480788,True
