subquestion_index,dimension,field,gt_atom_index,gt_source,best_model_atom_index,best_score,matched
1,D2,arguments,1,,1,0.309695,False
1,D2,arguments,2,,1,0.200482,False
1,D2,arguments,3,,1,-0.063289,False
1,D2,arguments,4,,1,0.225419,False
1,D2,arguments,5,,1,0.189591,False
1,D2,arguments,6,,1,0.215755,False
1,D3,outcomes,1,,1,0.513875,True
1,D3,outcomes,2,,1,0.484496,True
1,D3,outcomes,3,,1,0.182533,False
1,D3,outcomes,4,,1,0.200398,False
1,D3,outcomes,5,,1,0.498347,True
1,D3,outcomes,6,,1,0.498347,True
1,D1,required_precondition_coverage,1,gt_precondition,1,0.492041,True
1,D1,required_precondition_coverage,2,gt_precondition,1,0.497093,True
1,D1,required_precondition_coverage,3,gt_precondition,1,0.898064,True
1,D1,required_precondition_coverage,4,gt_precondition,1,0.477547,True
1,D1,required_precondition_coverage,5,gt_precondition,1,0.424422,True
1,D1,required_precondition_coverage,6,gt_precondition,1,0.171087,False
1,D1,required_precondition_coverage,7,gt_precondition,1,0.135605,False
1,D1,required_precondition_coverage,8,gt_precondition,1,0.413831,True
2,D2,arguments,1,,1,0.515313,True
2,D2,arguments,2,,1,0.303523,False
2,D2,arguments,3,,1,-0.033930,False
2,D2,arguments,4,,1,0.645908,True
2,D3,outcomes,1,,1,0.638100,True
2,D3,outcomes,2,,1,0.191672,False
2,D3,outcomes,3,,1,0.544223,True
2,D3,outcomes,4,,1,0.617852,True
2,D1,required_precondition_coverage,1,previous_outcome,1,0.400795,True
2,D1,required_precondition_coverage,2,previous_outcome,1,0.393774,True
2,D1,required_precondition_coverage,3,previous_outcome,1,0.205889,False
2,D1,required_precondition_coverage,4,previous_outcome,1,0.184568,False
2,D1,required_precondition_coverage,5,previous_outcome,1,0.260001,False
2,D1,required_precondition_coverage,6,previous_outcome,1,0.661359,True
2,D1,required_precondition_coverage,7,gt_precondition,1,0.541197,True
2,D1,required_precondition_coverage,8,gt_precondition,1,0.293874,False
2,D1,required_precondition_coverage,9,gt_precondition,1,0.298405,False
2,D1,required_precondition_coverage,10,gt_precondition,1,0.371362,False
2,D1,required_precondition_coverage,11,gt_precondition,1,0.411884,True
2,D1,required_precondition_coverage,12,gt_precondition,1,0.117828,False
